timestamp,usage
2020-07-23,9999
2020-07-24,9000
2020-07-25,10166
2020-07-26,9124
2020-07-27,10212
2020-07-28,10960
2020-07-29,10669
2020-07-30,10233
2020-07-31,9751
2020-08-01,9869
2020-08-02,9582
2020-08-03,10347
2020-08-04,11141
2020-08-05,10882
2020-08-06,10418
2020-08-07,9769
2020-08-08,9845
2020-08-09,9393
2020-08-10,10256
2020-08-11,11020
2020-08-12,10855
2020-08-13,10452
2020-08-14,9867
2020-08-15,9938
2020-08-16,9518
2020-08-17,10467
2020-08-18,11224
2020-08-19,10437
2020-08-20,10105
2020-08-21,9709
2020-08-22,9703
2020-08-23,9721
2020-08-24,10522
2020-08-25,11241
2020-08-26,12276
2020-08-27,10360
2020-08-28,9972
2020-08-29,9810
2020-08-30,26174
2020-08-31,9955
2020-09-01,11194
2020-09-02,11659
2020-09-03,10690
2020-09-04,9872
2020-09-05,9190
2020-09-06,10700
2020-09-07,9474
2020-09-08,10466
2020-09-09,11250
2020-09-10,10979
2020-09-11,10340
2020-09-12,9953
2020-09-13,10399
2020-09-14,9989
2020-09-15,10941
2020-09-16,10815
2020-09-17,9799
2020-09-18,9558
2020-09-19,9800
2020-09-20,21823
2020-09-21,9876
2020-09-22,10935
2020-09-23,10967
2020-09-24,9807
2020-09-25,9546
2020-09-26,9441
2020-09-27,9510
2020-09-28,9490
2020-09-29,11050
2020-09-30,10638
2020-10-01,9924
2020-10-02,9800
2020-10-03,9637
2020-10-04,8694
2020-10-05,9332
2020-10-06,10892
2020-10-07,10565
2020-10-08,9706
2020-10-09,9272
2020-10-10,8723
2020-10-11,19430
2020-10-12,9268
2020-10-13,10174
2020-10-14,10920
2020-10-15,9778
2020-10-16,9332
2020-10-17,9728
2020-10-18,9316
2020-10-19,9610
2020-10-20,10726
2020-10-21,10738
2020-10-22,9600
2020-10-23,9234
2020-10-24,9446
2020-10-25,8897
2020-10-26,9708
2020-10-27,10850
2020-10-28,10571
2020-10-29,9812
2020-10-30,9304
2020-10-31,8627
2020-11-01,14594
2020-11-02,10519
2020-11-03,10938
2020-11-04,9310
2020-11-05,8853
2020-11-06,8705
2020-11-07,9273
2020-11-08,8154
2020-11-09,8545
2020-11-10,11536
2020-11-11,10318
2020-11-12,9180
2020-11-13,9842
2020-11-14,10065
2020-11-15,9426
2020-11-16,9926
2020-11-17,10584
2020-11-18,10642
2020-11-19,9772
2020-11-20,9343
2020-11-21,9396
2020-11-22,10795
2020-11-23,9672
2020-11-24,9893
2020-11-25,10689
2020-11-26,8980
2020-11-27,6643
2020-11-28,9476
2020-11-29,9551
2020-11-30,9462
2020-12-01,11249
2020-12-02,11612
2020-12-03,10047
2020-12-04,9217
2020-12-05,9797
2020-12-06,10024
2020-12-07,9864
2020-12-08,10585
2020-12-09,10568
2020-12-10,9480
2020-12-11,8851
2020-12-12,9251
2020-12-13,9385
2020-12-14,9646
2020-12-15,9842
2020-12-16,10330
2020-12-17,9313
2020-12-18,8526
2020-12-19,9369
2020-12-20,9270
2020-12-21,9428
2020-12-22,10405
2020-12-23,9506
2020-12-24,9716
2020-12-25,7550
2020-12-26,7991
2020-12-27,10001
2020-12-28,10599
2020-12-29,11409
2020-12-30,10620
2020-12-31,11082
2021-01-01,8971
2021-01-02,10374
2021-01-03,11208
2021-01-04,11595
2021-01-05,11830
2021-01-06,11709
2021-01-07,9447
2021-01-08,9608
2021-01-09,9947
2021-01-10,10310
2021-01-11,10616
2021-01-12,11486
2021-01-13,10620
2021-01-14,10645
2021-01-15,10052
2021-01-16,9675
2021-01-17,11229
2021-01-18,10500
2021-01-19,11103
2021-01-20,10750
2021-01-21,9935
2021-01-22,10238
2021-01-23,10265
2021-01-24,10377
2021-01-25,11037
2021-01-26,11381
2021-01-27,11315
2021-01-28,10488
2021-01-29,10363
2021-01-30,10528
2021-01-31,10756
2021-02-01,11051
2021-02-02,11620
2021-02-03,11515
2021-02-04,11319
2021-02-05,10428
2021-02-06,9922
2021-02-07,10439
2021-02-08,10260
2021-02-09,11665
2021-02-10,10736
2021-02-11,10626
2021-02-12,10033
2021-02-13,9174
2021-02-14,10526
2021-02-15,9738
2021-02-16,10888
2021-02-17,11453
2021-02-18,10204
2021-02-19,10102
2021-02-20,10063
2021-02-21,10143
2021-02-22,10700
2021-02-23,11786
2021-02-24,11071
2021-02-25,10509
2021-02-26,9903
2021-02-27,9811
2021-02-28,10512
2021-03-01,10905
2021-03-02,11936
2021-03-03,11065
2021-03-04,10769
2021-03-05,10211
2021-03-06,9419
2021-03-07,11733
2021-03-08,10709
2021-03-09,11220
2021-03-10,8977
2021-03-11,10692
2021-03-12,9771
2021-03-13,10018
2021-03-14,9948
2021-03-15,10372
2021-03-16,11083
2021-03-17,11180
2021-03-18,9912
2021-03-19,9936
2021-03-20,9830
2021-03-21,9203
2021-03-22,10204
2021-03-23,11416
2021-03-24,10616
2021-03-25,10659
2021-03-26,10001
2021-03-27,9754
2021-03-28,8573
2021-03-29,11482
2021-03-30,11411
2021-03-31,10965
2021-04-01,10216
2021-04-02,10348
2021-04-03,9940
2021-04-04,9303
2021-04-05,9505
2021-04-06,11526
2021-04-07,10970
2021-04-08,10382
2021-04-09,9771
2021-04-10,9531
2021-04-11,9316
2021-04-12,10643
2021-04-13,11387
2021-04-14,10846
2021-04-15,10350
2021-04-16,9953
2021-04-17,9426
2021-04-18,10291
2021-04-19,9986
2021-04-20,9976
2021-04-21,10416
2021-04-22,9965
2021-04-23,10002
2021-04-24,9760
2021-04-25,9136
2021-04-26,10647
2021-04-27,11216
2021-04-28,10800
2021-04-29,10516
2021-04-30,9905
2021-05-01,9984
2021-05-02,9392
2021-05-03,10153
2021-05-04,11598
2021-05-05,11371
2021-05-06,10597
2021-05-07,9669
2021-05-08,9207
2021-05-09,9872
2021-05-10,9496
2021-05-11,11499
2021-05-12,11059
2021-05-13,10416
2021-05-14,9641
2021-05-15,9331
2021-05-16,8901
2021-05-17,9906
2021-05-18,11195
2021-05-19,10603
2021-05-20,10068
2021-05-21,9607
2021-05-22,9867
2021-05-23,8835
2021-05-24,9588
2021-05-25,11207
2021-05-26,10711
2021-05-27,10152
2021-05-28,9720
2021-05-29,9338
2021-05-30,9832
2021-05-31,9817
2021-06-01,10565
2021-06-02,11630
2021-06-03,10599
2021-06-04,10212
2021-06-05,10154
2021-06-06,9158
2021-06-07,9941
2021-06-08,11325
2021-06-09,10760
2021-06-10,10136
2021-06-11,9795
2021-06-12,9912
2021-06-13,9494
2021-06-14,9849
2021-06-15,12043
2021-06-16,11126
2021-06-17,10123
2021-06-18,9710
2021-06-19,9823
2021-06-20,9153
2021-06-21,9522
2021-06-22,10246
2021-06-23,11452
2021-06-24,10385
2021-06-25,10128
2021-06-26,10769
2021-06-27,9727
2021-06-28,9902
2021-06-29,11704
2021-06-30,11571
2021-07-01,10702
2021-07-02,10771
2021-07-03,10168
2021-07-04,10586
2021-07-05,8925
2021-07-06,10384
2021-07-07,12781
2021-07-08,10875
2021-07-09,10847
2021-07-10,9990
2021-07-11,9724
2021-07-12,9902
2021-07-13,12643
2021-07-14,11880
2021-07-15,11057
2021-07-16,9940
2021-07-17,191635
2021-07-18,9670
2021-07-19,10479
2021-07-20,12230
2021-07-21,11537
2021-07-22,10986
2021-07-23,9819
2021-07-24,9565
2021-07-25,9664
2021-07-26,10339
2021-07-27,11858
2021-07-28,11061
2021-07-29,10393
2021-07-30,10299
2021-07-31,10413
2021-08-01,9721
2021-08-02,10432
2021-08-03,12112
2021-08-04,11913
2021-08-05,10966
2021-08-06,10387
2021-08-07,10897
2021-08-08,9429
2021-08-09,10305
2021-08-10,12332
2021-08-11,11589
2021-08-12,10782
2021-08-13,10129
2021-08-14,10464
2021-08-15,10084
2021-08-16,10205
2021-08-17,12035
2021-08-18,11883
2021-08-19,11206
2021-08-20,10347
2021-08-21,10552
2021-08-22,9813
2021-08-23,11586
2021-09-01,3328
2021-09-02,17819
2021-09-03,10979
2021-09-04,10676
2021-09-05,10716
2021-09-06,9845
2021-09-07,10615
2021-09-08,12011
2021-09-09,10425
2021-09-10,9725
2021-09-11,9969
2021-09-12,7920
2021-09-13,8686
2021-09-14,11003
2021-09-15,10032
2021-09-16,10910
2021-09-17,10630
2021-09-18,9787
2021-09-19,10246
2021-09-20,9432
2021-09-21,11668
2021-09-22,11374
2021-09-23,10795
2021-09-24,10421
2021-09-25,9671
2021-09-26,9448
2021-09-27,9654
2021-09-28,12077
2021-09-29,11704
2021-09-30,11055
2021-10-01,9901
2021-10-02,10706
2021-10-03,8805
2021-10-04,9986
2021-10-05,12071
2021-10-06,11493
2021-10-07,10691
2021-10-08,10426
2021-10-09,9993
2021-10-10,10101
2021-10-11,9144
2021-10-12,10064
2021-10-13,11944
2021-10-14,11042
2021-10-15,10467
2021-10-16,10448
2021-10-17,9076
2021-10-18,9653
2021-10-19,12025
2021-10-20,11534
2021-10-21,11082
2021-10-22,10229
2021-10-23,10485
2021-10-24,8552
2021-10-25,9534
2021-10-26,12154
2021-10-27,12078
2021-10-28,10257
2021-10-29,10378
2021-10-30,9586
2021-10-31,9588
2021-11-01,9226
2021-11-02,12248
2021-11-03,11313
2021-11-04,10885
2021-11-05,10249
2021-11-06,10746
2021-11-07,9096
2021-11-08,9944
2021-11-09,11084
2021-11-10,12369
2021-11-11,10743
2021-11-12,8322
2021-11-13,10542
2021-11-14,9265
2021-11-15,9604
2021-11-16,12172
2021-11-17,11613
2021-11-18,10896
2021-11-19,9809
2021-11-20,10147
2021-11-21,9251
2021-11-22,9670
2021-11-23,10785
2021-11-24,11949
2021-11-25,9569
2021-11-26,6064
2021-11-27,9995
2021-11-28,9513
2021-11-29,10016
2021-11-30,11080
2021-12-01,11888
2021-12-02,10841
2021-12-03,9884
2021-12-04,10342
2021-12-05,9364
2021-12-06,9404
2021-12-07,11640
2021-12-08,11355
2021-12-09,10253
2021-12-10,10002
2021-12-11,10212
2021-12-12,9328
2021-12-13,9700
2021-12-14,10796
2021-12-15,11231
2021-12-16,10434
2021-12-17,9778
2021-12-18,10212
2021-12-19,9305
2021-12-20,9550
2021-12-21,11124
2021-12-22,10618
2021-12-23,10120
2021-12-24,9518
2021-12-25,8828
2021-12-26,7876
2021-12-27,9906
2021-12-28,12381
2021-12-29,11889
2021-12-30,11024
2021-12-31,10649
2022-01-01,10470
2022-01-02,10588
2022-01-03,11479
2022-01-04,13556
2022-01-05,12855
2022-01-06,11948
2022-01-07,11008
2022-01-08,10352
2022-01-09,10857
2022-01-10,11017
2022-01-11,13177
2022-01-12,11041
2022-01-13,11712
2022-01-14,10958
2022-01-15,10593
2022-01-16,11725
2022-01-17,10386
2022-01-18,11305
2022-01-19,12879
2022-01-20,11540
2022-01-21,11618
2022-01-22,11693
2022-01-23,10337
2022-01-24,10918
2022-01-25,12940
2022-01-26,12321
2022-01-27,12292
2022-01-28,11214
2022-01-29,11813
2022-01-30,10220
2022-01-31,10672
2022-02-01,12563
2022-02-02,12343
2022-02-03,11985
2022-02-04,11037
2022-02-05,10155
2022-02-06,10771
2022-02-07,10758
2022-02-08,12744
2022-02-09,12381
2022-02-10,11657
2022-02-11,11035
2022-02-12,11849
2022-02-13,10005
2022-02-14,10175
2022-02-15,11907
2022-02-16,12205
2022-02-17,11543
2022-02-18,11041
2022-02-19,10474
2022-02-20,10818
2022-02-21,10317
2022-02-22,10751
2022-02-23,13236
2022-02-24,11939
2022-02-25,10631
2022-02-26,10086
2022-02-27,10547
2022-02-28,10889
2022-03-01,13042
2022-03-02,12956
2022-03-03,12355
2022-03-04,10939
2022-03-05,11152
2022-03-06,10872
2022-03-07,10864
2022-03-08,12905
2022-03-09,12338
2022-03-10,11417
2022-03-11,10954
2022-03-12,10408
2022-03-13,11256
2022-03-14,10565
2022-03-15,12745
2022-03-16,11476
2022-03-17,11364
2022-03-18,10428
2022-03-19,10823
2022-03-20,10406
2022-03-21,10459
2022-03-22,12879
2022-03-23,12452
2022-03-24,11989
2022-03-25,10873
2022-03-26,11367
2022-03-27,10822
2022-03-28,8663
2022-03-29,12828
2022-03-30,12682
2022-03-31,12066
2022-04-01,11387
2022-04-02,10853
2022-04-03,10647
2022-04-04,10785
2022-04-05,12697
2022-04-06,12160
2022-04-07,11765
2022-04-08,10815
2022-04-09,11194
2022-04-10,10824
2022-04-11,10487
2022-04-12,12530
2022-04-13,12416
2022-04-14,12186
2022-04-15,11444
2022-04-16,9980
2022-04-17,10970
2022-04-18,9491
2022-04-19,10239
2022-04-20,12588
2022-04-21,11724
2022-04-22,10721
2022-04-23,10730
2022-04-24,10546
2022-04-25,10770
2022-04-26,13044
2022-04-27,12613
2022-04-28,12069
2022-04-29,10942
2022-04-30,10932
2022-05-01,10423
2022-05-02,10360
2022-05-03,12696
2022-05-04,12205
2022-05-05,11946
2022-05-06,10612
2022-05-07,10432
2022-05-08,10862
2022-05-09,10195
2022-05-10,12676
2022-05-11,12385
2022-05-12,11793
2022-05-13,10914
2022-05-14,11059
2022-05-15,9841
2022-05-16,10190
2022-05-17,12559
2022-05-18,12269
2022-05-19,11755
2022-05-20,10779
2022-05-21,11093
2022-05-22,10030
2022-05-23,10418
2022-05-24,12684
2022-05-25,12141
2022-05-26,11643
2022-05-27,10808
2022-05-28,14364
2022-05-29,11154
2022-05-30,9369
2022-05-31,10635
2022-06-01,13320
2022-06-02,12596
2022-06-03,11462
2022-06-04,11635
2022-06-05,10381
2022-06-06,10824
2022-06-07,12846
2022-06-08,12399
2022-06-09,11955
2022-06-10,11498
2022-06-11,11174
2022-06-12,10547
2022-06-13,10888
2022-06-14,12925
2022-06-15,12522
2022-06-16,11887
2022-06-17,10953
2022-06-18,10801
2022-06-19,10959
2022-06-20,10175
2022-06-21,11569
2022-06-22,13414
2022-06-23,12541
2022-06-24,11888
2022-06-25,11596
2022-06-26,10855
2022-06-27,11198
2022-06-28,13121
2022-06-29,12862
2022-06-30,13316
2022-07-01,11483
2022-07-02,11465
2022-07-03,12478
2022-07-04,9766
2022-07-05,10623
2022-07-06,14268
2022-07-07,13233
2022-07-08,12152
2022-07-09,11519
2022-07-10,11584
2022-07-11,12032
2022-07-12,13733
2022-07-13,12989
2022-07-14,12977
2022-07-15,11932
2022-07-16,12162
2022-07-17,11771
2022-07-18,11430
2022-07-19,13902
2022-07-20,13404
2022-07-21,12642
2022-07-22,11713
2022-07-23,11328
2022-07-24,11754
2022-07-25,11714
2022-07-26,14142
2022-07-27,13718
2022-07-28,13381
2022-07-29,12016
2022-07-30,12155
2022-07-31,11903
2022-08-01,12091
2022-08-02,14713
2022-08-03,13760
2022-08-04,13119
2022-08-05,11741
2022-08-06,12681
2022-08-07,12079
2022-08-08,12177
2022-08-09,13965
2022-08-10,13615
2022-08-11,13159
2022-08-12,12097
2022-08-13,12018
2022-08-14,11762
2022-08-15,11938
2022-08-16,14120
2022-08-17,13772
2022-08-18,13103
2022-08-19,12010
2022-08-20,12692
2022-08-21,11558
2022-08-22,12566
2022-08-23,14123
2022-08-24,13689
2022-08-25,13571
2022-08-26,12253
2022-08-27,12526
2022-08-28,11725
2022-08-29,12165
2022-08-30,14093
2022-08-31,13734
2022-09-01,13326
2022-09-02,11909
2022-09-03,11371
2022-09-04,12558
2022-09-05,11077
2022-09-06,13103
2022-09-07,14516
2022-09-08,13867
2022-09-09,12341
2022-09-10,12730
2022-09-11,11908
2022-09-12,12048
2022-09-13,14012
2022-09-14,13565
2022-09-15,13319
2022-09-16,12167
2022-09-17,12287
2022-09-18,11582
2022-09-19,12009
2022-09-20,14137
2022-09-21,14395
2022-09-22,13827
2022-09-23,12058
2022-09-24,10061
2022-09-25,12135
2022-09-26,12161
2022-09-27,14510
2022-09-28,13778
2022-09-29,13314
2022-09-30,12093
2022-10-01,12319
2022-10-02,11805
2022-10-03,12003
2022-10-04,14204
2022-10-05,12936
2022-10-06,13991
2022-10-07,12236
2022-10-08,11278
2022-10-09,12641
2022-10-10,11057
2022-10-11,11903
2022-10-12,13627
2022-10-13,12938
2022-10-14,12338
2022-10-15,12450
2022-10-16,11500
2022-10-17,11878
2022-10-18,13382
2022-10-19,14085
2022-10-20,13674
2022-10-21,11954
2022-10-22,12323
2022-10-23,11053
2022-10-24,12138
2022-10-25,14170
2022-10-26,13754
2022-10-27,13482
2022-10-28,12040
2022-10-29,11242
2022-10-30,11856
2022-10-31,11416
2022-11-01,12813
2022-11-02,13427
2022-11-03,13411
2022-11-04,11686
2022-11-05,12535
2022-11-06,12007
2022-11-07,12490
2022-11-08,15331
2022-11-09,12881
2022-11-10,13801
2022-11-11,12259
2022-11-12,10767
2022-11-13,12231
2022-11-14,12345
2022-11-15,14221
2022-11-16,13420
2022-11-17,13229
2022-11-18,12088
2022-11-19,12108
2022-11-20,11802
2022-11-21,11966
2022-11-22,12699
2022-11-23,14363
2022-11-24,11978
2022-11-25,7338
2022-11-26,16102
2022-11-27,12183
2022-11-28,12792
2022-11-29,14645
2022-11-30,13133
2022-12-01,14151
2022-12-02,12340
2022-12-03,13113
2022-12-04,11560
2022-12-05,12155
2022-12-06,13976
2022-12-07,13553
2022-12-08,13117
2022-12-09,11755
2022-12-10,12295
2022-12-11,11568
2022-12-12,11994
2022-12-13,12733
2022-12-14,13362
2022-12-15,12475
2022-12-16,11691
2022-12-17,12237
2022-12-18,11731
2022-12-19,11616
2022-12-20,13817
2022-12-21,12946
2022-12-22,13133
2022-12-23,11457
2022-12-24,10748
2022-12-25,10820
2022-12-26,9232
2022-12-27,12295
2022-12-28,14292
2022-12-29,13746
2022-12-30,12852
2022-12-31,12584
2023-01-01,13207
2023-01-02,13447
2023-01-03,13515
2023-01-04,15535
2023-01-05,15251
2023-01-06,14293
2023-01-07,14610
2023-01-08,14043
2023-01-09,14324
2023-01-10,15834
2023-01-11,15816
2023-01-13,13895
2023-01-14,13576
2023-01-15,14244
2023-01-16,13537
2023-01-17,13773
2023-01-18,16061
2023-01-19,15354
2023-01-20,13972
2023-01-21,13234
2023-01-22,14268
2023-01-23,13881
2023-01-24,14760
2023-01-25,14907
2023-01-26,15050
2023-01-27,13794
2023-01-28,14358
2023-01-29,14278
2023-01-30,14140
2023-01-31,15597
2023-02-01,15567
2023-02-02,14973
2023-02-03,14049
2023-02-04,12585
2023-02-05,13271
2023-02-06,13324
2023-02-07,16094
2023-02-08,15212
2023-02-09,14874
2023-02-10,13188
2023-02-11,13357
2023-02-12,13584
2023-02-13,12882
2023-02-14,15397
2023-02-15,14066
2023-02-16,15205
2023-02-17,13686
2023-02-18,15235
2023-02-19,13805
2023-02-20,13780
2023-02-21,13283
2023-02-22,15149
2023-02-23,14748
2023-02-24,13067
2023-02-25,13730
2023-02-26,13818
2023-02-27,14629
2023-02-28,16194
2023-03-01,15414
2023-03-02,15458
2023-03-03,14158
2023-03-04,14348
2023-03-05,13690
2023-03-06,13667
2023-03-07,16051
2023-03-08,15158
2023-03-09,15255
2023-03-10,13442
2023-03-11,14239
2023-03-12,14057
2023-03-13,13298
2023-03-14,15039
2023-03-15,14826
2023-03-16,15018
2023-03-17,13763
2023-03-18,14310
2023-03-19,12939
2023-03-20,13887
2023-03-21,15717
2023-03-22,15809
2023-03-23,14836
2023-03-24,13896
2023-03-25,14532
2023-03-26,13631
2023-03-27,13973
2023-03-28,15770
2023-03-29,15007
2023-03-30,15089
2023-03-31,13554
2023-04-01,14038
2023-04-02,11595
2023-04-03,14065
2023-04-04,15596
2023-04-05,14924
2023-04-06,14664
2023-04-07,13602
2023-04-08,13654
2023-04-09,12840
2023-04-10,11905
2023-04-11,15532
2023-04-12,15146
2023-04-13,14700
2023-04-14,12608
2023-04-15,12143
2023-04-17,10510
2023-04-18,12835
2023-04-19,15190
2023-04-20,14394
2023-04-21,12598
2023-04-22,13581
2023-04-23,12898
2023-04-24,13957
2023-04-25,15633
2023-04-26,15499
2023-04-27,14661
2023-04-28,13083
2023-04-29,14067
2023-04-30,13324
2023-05-01,13835
2023-05-02,15337
2023-05-03,15423
2023-05-04,14517
2023-05-05,12929
2023-05-06,12180
2023-05-07,12315
2023-05-08,12418
2023-05-09,15245
2023-05-10,14687
2023-05-11,13870
2023-05-12,12434
2023-05-13,13849
2023-05-14,12296
2023-05-15,12276
2023-05-16,15084
2023-05-17,14677
2023-05-18,14532
2023-05-19,12846
2023-05-20,13435
2023-05-21,12544
2023-05-22,12282
2023-05-23,15286
2023-05-24,14890
2023-05-25,18227
2023-05-26,13089
2023-05-27,12377
2023-05-28,13038
2023-05-29,11191
2023-05-30,13098
2023-05-31,15777
2023-06-01,14839
2023-06-02,13892
2023-06-03,13971
2023-06-04,13523
2023-06-05,13837
2023-06-06,15480
2023-06-07,15223
2023-06-08,14736
2023-06-09,14348
2023-06-10,14006
2023-06-11,12872
2023-06-12,13366
2023-06-13,15646
2023-06-14,15514
2023-06-15,15114
2023-06-16,13283
2023-06-17,14585
2023-06-18,14502
2023-06-19,13108
2023-06-20,14482
2023-06-21,16010
2023-06-22,15577
2023-06-23,14936
2023-06-24,14905
2023-06-25,14135
2023-06-26,13811
2023-06-27,16426
2023-06-28,16561
2023-06-29,15661
2023-06-30,14138
2023-07-01,14941
2023-07-02,12974
2023-07-03,14744
2023-07-04,15256
2023-07-05,13330
2023-07-06,16148
2023-07-07,15078
2023-07-08,14666
2023-07-09,14498
2023-07-10,14809
2023-07-11,16761
2023-07-12,16126
2023-07-13,16072
2023-07-14,14620
2023-07-15,15258
2023-07-16,14246
2023-07-17,13632
2023-07-18,16733
2023-07-19,16016
2023-07-20,16117
2023-07-21,13907
2023-07-22,15234
2023-07-23,12969
2023-07-24,14520
2023-07-25,16648
2023-07-26,15878
2023-07-27,15892
2023-07-28,14325
2023-07-29,15076
2023-07-30,14567
2023-07-31,14206
2023-08-01,16877
2023-08-02,15982
2023-08-03,16067
2023-08-04,14904
2023-08-05,15005
2023-08-06,14054
2023-08-07,14088
2023-08-08,17074
2023-08-09,16052
2023-08-10,16050
2023-08-11,14345
2023-08-12,14749
2023-08-13,13527
2023-08-14,14613
2023-08-15,16547
2023-08-16,15779
2023-08-17,15875
2023-08-18,15482
2023-08-19,15208
2023-08-20,14549
2023-08-21,14228
2023-08-22,17028
2023-08-23,16255
2023-08-24,16094
2023-08-25,14160
2023-08-26,15169
2023-08-27,14069
2023-08-28,14141
2023-08-29,16691
2023-08-30,16107
2023-08-31,15754
2023-09-01,14637
2023-09-02,14057
2023-09-03,15095
2023-09-04,13146
2023-09-05,14504
2023-09-06,16994
2023-09-07,16537
2023-09-08,14607
2023-09-09,15355
2023-09-10,14637
2023-09-11,15183
2023-09-12,17000
2023-09-13,16613
2023-09-14,16146
2023-09-15,15146
2023-09-16,14984
2023-09-17,14668
2023-09-18,14444
2023-09-19,16626
2023-09-20,16441
2023-09-21,16014
2023-09-22,14966
2023-09-23,14191
2023-09-24,14896
2023-09-25,13657
2023-09-26,16737
2023-09-27,16585
2023-09-28,16317
2023-09-29,14640
2023-09-30,15812
2023-10-01,14619
2023-10-02,14551
2023-10-03,17270
2023-10-04,16428
2023-10-05,16323
2023-10-06,14875
2023-10-07,14032
2023-10-08,15757
2023-10-09,13735
2023-10-10,14298
2023-10-11,16606
2023-10-12,16011
2023-10-13,14531
2023-10-14,14590
2023-10-15,14343
2023-10-16,14152
2023-10-17,16935
2023-10-18,16489
2023-10-19,17276
2023-10-20,14801
2023-10-21,15089
2023-10-22,14898
2023-10-23,14734
2023-10-24,16927
2023-10-25,16980
2023-10-26,16840
2023-10-27,14609
2023-10-28,13572
2023-10-29,14119
2023-10-30,15102
2023-10-31,16849
2023-11-01,15551
2023-11-02,17329
2023-11-03,14821
2023-11-04,15321
2023-11-05,14771
2023-11-06,15375
2023-11-07,17356
2023-11-08,16962
2023-11-09,15768
2023-11-10,14554
2023-11-11,16204
2023-11-12,12542
2023-11-13,14785
2023-11-14,17316
2023-11-15,16626
2023-11-16,16848
2023-11-17,15325
2023-11-18,14773
2023-11-19,14888
2023-11-20,14847
2023-11-21,16231
2023-11-22,18348
2023-11-23,15235
2023-11-24,9560
2023-11-25,14502
2023-11-26,15047
2023-11-27,15887
2023-11-28,18031
2023-11-29,17873
2023-11-30,16127
2023-12-01,15290
2023-12-02,16306
2023-12-03,14946
2023-12-04,14651
2023-12-05,17390
2023-12-06,16695
2023-12-07,16331
2023-12-08,14401
2023-12-09,15795
2023-12-10,14751
2023-12-11,14983
